country,country_code,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Micronesia (Federated States of),FSM,0,0,0,0,0,0,0,0.976526053,0.952788337,0.968367443,0.988970417,0.98173946,1.014103982,1.084429987,1.020680825,1.160853615,1.573922536,1.336195459,1.337807878,1.341270809,1.140225575,1.148427936,1.334169507,1.13328762,1.566865744,1.104614667,1.169753504,1.298289093,1.350121783,1.399279638,0.845137119,1.069021344,1.350218892,1.346521139,1.344841003,1.416659236
Gabon,GAB,7.638955251,5.845299324,4.603330942,4.824199833,6.248553931,4.73877395,4.64865549,4.919427796,4.846468851,4.151693773,4.262043457,4.289871558,4.20246763,4.256005456,4.009364898,3.821159921,3.815653063,3.549402902,3.517111594,3.461695456,3.515238226,2.917903831,2.796489822,2.748064588,2.708889764,2.962247097,2.951649467,2.917366699,2.906039445,2.756381782,11.25453949,9.458452225,7.632704258,5.979845047,4.267477036,4.49999094
United Kingdom of Great Britain and Northern Ireland (the),GBR,9.900139784,10.03463939,10.06774667,10.02074396,10.19193063,9.710881678,9.870809033,9.660929998,9.454695828,9.448399895,9.274846236,9.480231059,9.042720853,9.094403914,9.047636069,9.199549233,9.233174987,8.904123108,9.053277839,8.989140127,8.982938536,8.89871022,8.617163681,8.424423983,7.574622131,7.857836486,7.079297626,7.355898277,7.145844359,6.49744049,30.52357674,29.14853287,28.36531448,27.9040947,25.26365471,20.62562752
Georgia,GEO,0,0,0,0,0,0,0,3.146690058,2.026478386,1.257952315,0.494421093,0.905381906,1.020036493,1.169158925,1.045271664,1.11256641,0.939044777,0.851651433,0.954857055,1.100845101,1.298612238,1.584796154,1.663381913,1.342567616,1.636221401,1.667568685,2.122236979,2.263802424,2.113793109,2.416460496,2.447803259,0.973216236,1.053694487,1.324794173,1.750326872,2.938725471
Ghana,GHA,0.260174412,0.231470925,0.242445905,0.24741067,0.232997176,0.258395412,0.258735848,0.254409795,0.282308707,0.299131416,0.310144312,0.321289122,0.355459117,0.348778536,0.348136138,0.326207375,0.350238104,0.366584428,0.367755038,0.34545677,0.320563088,0.418167076,0.427956066,0.387804781,0.318896741,0.401777969,0.387243552,0.456885977,0.549478567,0.531371738,0.409987181,0.453775018,0.462905586,0.476649851,0.492716134,0.568076611
Gibraltar,GIB,1.509364067,1.386437066,1.637334707,2.389416647,2.387124405,4.906611315,6.823030804,8.137586685,8.312292938,9.872001958,9.585424509,9.746263505,9.975516866,10.28577153,10.45003112,10.73774817,10.90747421,10.85181609,10.9260943,11.6932398,12.032361,12.50974055,12.36300982,12.67534789,13.76558916,13.86657734,13.41904677,13.73244962,14.58441173,15.65746479,23.99878693,30.97457314,34.26330948,37.63336563,42.24154282,46.27082443
Guinea,GIN,0.181650728,0.177180661,0.171298251,0.171627648,0.169452653,0.158172739,0.157118529,0.157795861,0.15790529,0.176588973,0.17755854,0.182765788,0.18521471,0.191262166,0.196216937,0.199353213,0.204325347,0.21012677,0.214915002,0.217742097,0.20046652,0.203297045,0.206886477,0.224791637,0.227060669,0.255447904,0.266742837,0.242354579,0.211075838,0.219671873,0.334581405,0.349130422,0.361364782,0.366385221,0.380256891,0.383382112
Gambia (the),GMB,0.228039117,0.203941872,0.216219046,0.209916148,0.196238676,0.184195573,0.181009255,0.174878221,0.176287774,0.170914777,0.175458432,0.170105258,0.1649427,0.171780717,0.180890322,0.186452486,0.186036201,0.206295696,0.19979861,0.196027202,0.190031877,0.1935524,0.214673555,0.217074088,0.219141873,0.241304353,0.242066243,0.238690485,0.220351162,0.253640982,0.34286043,0.339729011,0.353249282,0.356108487,0.375676304,0.386905819
Guinea-Bissau,GNB,0.197610997,0.20542911,0.212928127,0.23187842,0.242213695,0.176720898,0.176453251,0.176099378,0.175719722,0.171942315,0.168388048,0.165056314,0.178086728,0.149301221,0.165105668,0.122100956,0.122521608,0.122773831,0.151445681,0.153548708,0.158139085,0.157052834,0.163665577,0.15712789,0.158153972,0.156544829,0.157191765,0.157648792,0.155734209,0.160335469,0.342695564,0.335383713,0.313729554,0.329473019,0.331722021,0.331377
Equatorial Guinea,GNQ,0.187454206,0.2186151,0.258521963,0.269249369,0.288583936,0.157461569,0.330396232,0.352544124,0.21401012,0.068885698,0.258360039,0.220367043,0.540008575,0.295465289,0.800503635,0.750119189,4.899658997,7.563649785,8.763451994,7.278259681,6.286691082,6.062617273,5.837303012,5.23102551,5.124695125,4.958561484,6.209189211,4.960734723,4.796612453,4.763967152,0.391354889,0.436664313,5.267301083,21.9834156,14.01792717,13.78216648
Greece,GRC,6.100162266,5.93248835,6.346832663,6.773932665,7.352537262,7.284521642,7.176639815,7.260257729,7.238006236,7.410792356,7.458879643,7.563654136,7.852506913,8.185367878,8.050452819,8.47843382,8.636014274,8.591970187,8.760745127,8.867967195,8.980839448,8.827796219,8.892293442,8.662824281,8.277892345,7.540183868,7.189762915,7.247007359,6.33661459,6.180337268,21.12035179,22.64858437,25.49879265,27.29776192,26.12249565,20.07172966
Grenada,GRD,0.623726812,0.658801689,0.737559837,0.971687729,1.059345467,1.103933313,1.140472735,1.207677662,1.231914894,1.439457686,1.499152441,1.524875991,1.660795337,1.725291852,1.897366057,1.854307469,1.882352371,1.981511859,2.080217297,1.967972246,2.067178796,2.201604834,2.265947333,2.39932294,2.391770411,2.450810953,2.369217948,2.525529103,2.81372839,2.222383427,1.351924658,1.805247068,2.300648689,2.60625267,3.230023146,3.423683167
Greenland,GRL,9.581071429,6.100242991,4.338040665,9.970492701,8.554122966,9.958938849,9.844738739,8.686745027,9.034637681,9.051873874,9.003207885,9.249499106,9.298464286,9.412620321,9.608716578,9.461120996,9.566086957,9.522319772,9.366951467,10.24499657,10.69152542,11.04479163,11.28207939,11.71815083,10.2217389,11.66377295,12.44034101,10.00501672,9.803250536,8.989181988,28.4372921,28.69350243,29.96102142,32.23072052,36.9374733,33.97268677
Guatemala,GTM,0.427665211,0.438461504,0.462242514,0.466535483,0.469189815,0.549031916,0.532846371,0.619819718,0.569308416,0.67231177,0.688410969,0.62479024,0.697858139,0.786197352,0.784138563,0.851067438,0.891154224,0.90887707,0.866258954,0.908087138,0.959869359,0.94405189,0.92154596,0.816056671,0.827851793,0.797292859,0.791841059,0.784030453,0.874202519,1.151000836,0.673887253,0.748149991,0.909681559,0.968171239,0.883269787,0.946333289
Guyana,GUY,1.841984074,1.367127305,1.728328545,1.871020557,1.588606262,1.524403714,1.497390104,1.39606226,1.385802977,1.826503236,1.921910281,1.995462641,2.099658298,2.198902064,2.240288445,2.15586,2.140542347,2.122046647,2.1013537,2.183273728,1.92647451,1.729478269,2.092694454,2.086823144,2.094117033,2.29482304,2.369808039,2.640787187,2.549999012,2.632392779,1.70947969,2.55777216,2.794264317,2.495195627,2.74012661,3.654977798
Hong Kong,HKG,4.217970749,4.651619303,5.066314846,5.238943777,5.337148183,4.791623806,4.979010779,5.705486596,5.925240637,5.183281473,5.112034242,4.525415896,4.731448847,5.975399392,6.465887081,6.067468267,5.65317561,5.877226465,6.441820883,6.148515958,6.439263195,6.133325021,6.321536226,6.320723648,6.044701985,5.791126534,6.193079501,6.073287646,6.269078968,6.393600526,14.23723984,12.46648884,16.81706619,17.37944031,17.16518974,17.03154945
Honduras,HND,0.445402544,0.419060153,0.478738122,0.535503132,0.5666494,0.523190812,0.529344676,0.586616185,0.528187131,0.601368545,0.679571989,0.674125746,0.687824187,0.747500404,0.741178534,0.765247108,0.846158244,0.879009101,0.952572211,1.011540648,1.01274101,0.917915046,1.124259174,1.086643766,0.96592643,0.958912386,1.055908666,1.03974902,1.030266791,1.057648023,0.640118539,0.752326965,0.854741156,1.028068304,1.09493351,1.101303816
Croatia,HRV,0,0,0,0,0,0,0,3.587808562,3.641123948,3.54480093,3.676500802,3.720835435,4.16921401,4.446873714,4.430372134,4.328211925,4.743616794,4.991418757,5.341070163,5.198168006,5.241676788,5.24384626,5.528298459,5.242211938,4.916384236,4.696195978,4.627629816,4.21645564,4.123953137,3.973804906,4.812722206,8.03742218,10.57799244,13.57477093,13.39326668,9.522877693
Haiti,HTI,0.148710494,0.130185176,0.137954119,0.151384913,0.150449095,0.141200443,0.138943948,0.124245764,0.088963231,0.039552926,0.116480296,0.131108678,0.17031972,0.150722964,0.16000864,0.16160472,0.182310256,0.208605747,0.194884352,0.219685761,0.225715823,0.226028956,0.251795831,0.248608108,0.231665885,0.21376934,0.219649971,0.225723617,0.23128811,0.271140187,0.292448401,0.320595682,0.34472394,0.371873409,0.384702146,0.385597557
Hungary,HUN,8.085937427,7.85827798,7.956129524,7.38591771,7.259329314,6.713650623,6.418858426,5.824428958,5.978002173,5.692996711,5.844711547,6.019061436,5.916811704,5.762720948,5.743606612,5.467296695,5.592875675,5.518941473,5.82981044,5.684910755,5.751848927,5.698187039,5.572459521,5.463501182,4.840111448,5.022311649,4.797900003,4.494128944,4.259659831,4.265574976,16.40633392,16.04762459,14.80569172,15.41360855,13.98731899,10.51325607
Indonesia,IDN,0.734900514,0.723036368,0.718523953,0.755317196,0.734905615,0.824448069,0.973664977,1.079025844,1.14539966,1.141792274,1.142214229,1.267079215,1.373879011,1.041200125,1.159977954,1.24539825,1.375325404,1.411208735,1.437941508,1.512122784,1.511302112,1.504981339,1.616120599,1.769060263,1.870792581,1.772951392,2.462771503,2.564188865,1.946839151,1.81937838,1.150922894,1.288123846,1.398059964,1.662905097,2.058596134,2.98610878
India,IND,0.543976976,0.570556174,0.595939656,0.629950482,0.676937711,0.709000751,0.738482682,0.768813909,0.780347321,0.80872395,0.841937014,0.898163092,0.916859884,0.918329424,0.959258891,0.976601686,0.968514319,0.964275366,0.989271008,1.021862866,1.06531244,1.118603899,1.189651807,1.306253903,1.427780473,1.393273291,1.473080878,1.5946684,1.588600104,1.727670507,0.825977445,0.944959104,1.019071698,1.106005192,1.440970421,1.819500804
Ireland,IRL,7.553554723,8.058782831,8.530299088,8.465951139,8.549696683,8.883722816,8.884672638,8.721211602,8.74130132,9.100127396,9.135896261,9.596172382,9.911617342,10.3845933,10.69399161,10.83474264,11.38823116,11.04125081,10.6811767,10.75163663,10.4661517,10.0993731,10.14752888,9.577641293,8.889010942,8.783613934,7.77982216,7.738155591,7.538110297,7.313939808,27.23764992,30.20402527,34.98474503,33.98313141,30.12759018,22.75161934
Iran (Islamic Republic of),IRN,3.395526273,3.012567089,3.117042066,3.318084489,3.48773674,3.733864169,3.942536052,3.886820855,3.971862239,4.377417978,4.442225096,4.431486452,4.265270974,4.822565621,5.900224735,5.672323312,5.996135584,5.971039683,6.142390732,6.483369555,6.720066557,7.21905887,7.27992527,7.509406008,7.600675899,7.768594359,7.89249315,8.098482838,8.103586032,8.384101101,8.419094086,10.39275837,15.72070599,18.27422905,22.00822258,24.31966209
Iraq,IRQ,2.871923077,3.001407186,3.252849806,4.088983346,4.310221602,2.737969608,2.551399067,3.212133588,3.342749083,3.650796342,3.689869364,3.344098873,3.186111627,3.272626014,3.170059693,3.083093518,3.525341062,3.499928425,3.553105717,4.33551491,4.216692239,3.59844793,2.22690329,3.281546097,3.608379714,3.772295829,4.373742453,4.789061252,4.99158936,4.89491703,5.410254955,6.090008736,5.637519836,8.302250862,5.57507658,11.32253265
Iceland,ISL,6.744466767,7.343650794,7.532101733,7.400368383,7.526825969,7.842665191,6.856146503,6.967183412,7.49459854,7.553975062,7.280037238,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.683682902,7.513584557,7.568614994,7.414833454,6.677481144,6.447492771,6.168528586,5.896828979,5.613991818,5.866946294,6.059657407,20.43019485,23.24450874,22.33049011,22.41575432,19.44081497,15.62354183
Israel,ISR,5.875169856,6.193553617,6.268060426,6.765210491,7.028822488,7.788833906,7.426619721,8.352571345,8.567717924,8.964758844,9.215445446,9.328559382,9.575293523,9.562081728,9.092962612,9.581779456,9.876810219,9.103871689,9.400877468,8.667993097,8.218088772,8.856488368,8.78433448,9.340093039,8.612472881,9.035223254,8.901888279,9.547967764,8.321785471,7.863181348,24.66987991,29.27679443,29.44101906,27.43684387,28.10866165,27.86709213
Italy,ITA,6.575619372,6.47489765,6.778406129,6.883012515,7.215357675,7.361704582,7.468379928,7.404168932,7.248012993,7.16667249,7.573033273,7.48906561,7.566965198,7.734648761,7.765755082,7.912673166,7.904432663,7.932323042,8.17175128,8.216487201,8.166090128,8.072145596,7.917347216,7.60176497,6.795651486,6.83837457,6.702557614,6.205413858,5.732941879,5.270866786,21.59392166,22.3042469,23.51907158,24.72934532,22.12693596,17.03401184
Jamaica,JAM,2.160466879,1.929786389,2.266217001,1.895339479,2.799686203,3.112525032,3.179435452,3.134991623,3.221895764,3.26648248,3.622552454,3.792207335,3.921149527,3.724807608,3.790026114,3.88289943,3.969027204,3.803386753,3.937092097,3.915930738,3.831609308,4.17369147,3.486543553,3.669799804,2.768772643,2.596489543,2.780813318,2.625615207,2.831022325,2.581445886,5.390967369,7.36472559,7.769276142,8.211845398,5.600254059,3.972461939
Jordan,JOR,2.944930586,3.078028746,3.085304726,2.860130236,2.716272324,2.91744249,2.605566925,3.083742199,2.880147945,3.091337009,2.954317461,2.99768871,2.973810885,2.941625312,2.895405427,3.02738198,3.067233546,3.175649449,3.214849384,3.44801213,3.65260392,3.52529066,3.522624567,3.256210728,3.175854385,2.916818597,2.827604409,3.021209828,2.862443049,2.965238308,4.672713757,4.728918552,4.907240868,6.198327541,5.564359188,4.621051311
Japan,JPN,7.580675398,7.53411367,7.418518417,8.066694192,8.329948098,8.873292835,8.871630055,9.046579237,8.912179795,9.389452085,9.434444176,9.579507892,9.525758078,9.160044153,9.448842945,9.622351624,9.464308709,9.573130135,9.725282059,9.909203497,9.698882518,9.632048618,9.782963899,9.449533972,8.620816388,9.148316038,9.317426666,9.63862829,9.780815065,9.538706103,28.01774406,29.7443161,30.03145027,30.96354675,29.56812477,30.00360489
Kazakhstan,KAZ,0,0,0,0,0,0,0,15.9402826,13.32616034,12.42504128,10.69613331,9.08564399,8.442824802,8.447971111,7.803452018,7.934854181,8.873851074,9.000333671,9.538517359,11.52689249,11.7071662,12.58362425,14.35971247,14.85305787,13.25676292,15.22798733,15.64629686,14.46941789,15.42931652,14.36316974,34.71097183,29.5761795,24.56085014,35.80267334,48.24860001,49.52125168
Kenya,KEN,0.189649356,0.201819997,0.241984375,0.216176403,0.226398569,0.245449919,0.197394121,0.218779907,0.242865188,0.24328279,0.272037578,0.326303852,0.280987008,0.331782383,0.327095324,0.325921833,0.285223579,0.236088309,0.194776581,0.21393672,0.233787564,0.254310303,0.25399794,0.257386809,0.30195391,0.28965606,0.311682104,0.282239706,0.292909589,0.305923722,0.377456456,0.436163485,0.425446838,0.376764745,0.411033273,0.42670095
Kyrgyzstan,KGZ,0,0,0,0,0,0,0,2.484243478,1.908720305,1.379053842,0.993058723,1.230414614,1.194640576,1.248733068,0.965159491,0.946245305,0.787517745,0.993404532,1.078294172,1.150808862,1.083209042,1.055464127,1.258434439,1.440269803,1.261546635,1.171873015,1.388440866,1.806948388,1.720789566,1.646395339,1.956220269,1.26537466,0.980554521,1.163990021,1.41289711,1.935878873
Cambodia,KHM,0.054185937,0.05435357,0.05322867,0.053466774,0.051895486,0.140541961,0.140532886,0.140219406,0.139019468,0.14322693,0.145563149,0.147242031,0.136312463,0.168168842,0.159495705,0.162605853,0.181496489,0.174678089,0.185116119,0.187188214,0.209134707,0.222560526,0.253313204,0.280759695,0.330179775,0.35024558,0.358090126,0.369169716,0.37289047,0.437653585,0.320277095,0.326525211,0.338680178,0.359961718,0.432450026,0.493286282
Kiribati,KIR,0.343856469,0.279902298,0.327177016,0.3184588,0.310530253,0.303895028,0.298567009,0.343324506,0.387447831,0.382626842,0.377442971,0.418273069,0.320114233,0.359703762,0.353565058,0.347599412,0.299001736,0.462023939,0.454066528,0.486237417,0.675212564,0.738507361,0.531851192,0.556950618,0.399653225,0.605662265,0.595246734,0.586058099,0.577801464,0.569873207,0.469332933,0.485841453,0.481040686,0.65239197,0.611782789,0.650892258
Saint Kitts and Nevis,KNA,1.226245641,1.414498903,1.340245121,1.624123422,1.635674283,2.641471472,2.633621437,2.703147652,2.763510393,2.907730014,3.050458716,3.107992937,3.337214729,3.478563661,3.699454304,3.910446068,3.946635575,4.384324145,4.328640755,4.591270184,4.226006787,4.260440651,4.528297543,4.49004877,4.602707875,4.488738371,4.672093352,4.41036743,4.444318611,4.549986213,4.104367256,5.454711437,8.168428421,10.05535603,10.50670052,10.52494526
Korea (the Republic of),KOR,4.370304926,4.426967249,4.628848877,5.280829355,5.555998042,5.760374252,6.039462229,6.498142885,7.284858219,7.706677234,8.311071381,8.869490025,9.35798162,7.882070871,8.577710247,9.52093176,9.503744234,9.77299975,9.734649494,10.03018386,9.607269847,9.716605676,10.18156704,10.34742286,10.32010949,11.43631663,11.80296873,11.63282456,11.74920084,11.57034541,18.66714478,26.4019928,28.91767502,31.18706131,33.4064827,37.96041107
Kuwait,KWT,16.80425339,19.27651107,16.23087726,16.17557991,17.1471982,24.33998236,5.016793712,0,0,0,34.13762741,30.82849876,32.11253695,28.258697,27.68049165,26.18923263,27.40553716,27.24771864,27.72100585,28.8728348,31.51568145,31.07802552,30.0460336,31.14868474,30.94737447,29.95609021,28.73354924,30.55821471,27.88846601,25.84922928,1.384549975,107.0522461,91.05887604,98.59307861,103.5868454,97.99893951
Lao People's Democratic Republic (the),LAO,0.054688335,0.055089112,0.053518729,0.051984289,0.056703742,0.049944205,0.053591083,0.057037773,0.05556128,0.058073058,0.071879959,0.096281807,0.120531492,0.133290972,0.177209109,0.176334504,0.161333353,0.209609764,0.197269323,0.246098342,0.244182913,0.265330374,0.152972911,0.156465265,0.204563038,0.262298883,0.255921836,0.263451485,0.241054383,0.294364883,0.267060757,0.298203051,0.347768486,0.388423353,0.355340362,0.405313969
Lebanon,LBN,3.037863571,2.916101188,2.986698076,2.853366981,2.953570223,2.930414221,2.901764928,3.367630193,3.599078409,3.732340745,3.848480322,3.810540164,4.277002611,4.507402153,4.400087679,3.96780298,4.05198345,3.82639971,4.142988236,3.676326844,3.449448291,3.037758682,2.823701625,3.615635351,4.336682162,4.047494872,3.929676494,4.086336812,3.817892305,3.843598231,5.998202801,8.471213341,8.680490494,6.962508202,6.971914291,8.185627937
Liberia,LBR,0.336664408,0.338085246,0.355917571,0.383178928,0.316836393,0.227872376,0.136604418,0.141064955,0.159539717,0.156907173,0.159617169,0.156152481,0.149756986,0.148574706,0.145337355,0.148046872,0.166347374,0.161241222,0.169224629,0.196468293,0.225618343,0.224698284,0.192781963,0.156524366,0.137727406,0.203546527,0.221803022,0.248269986,0.225285253,0.214493389,0.325011492,0.328496069,0.329292208,0.362775654,0.341077149,0.380077839
Libya,LBY,8.110643322,8.526290887,7.924283742,8.624350958,8.621679816,8.290020355,9.432500074,8.01146169,8.190561021,9.090315405,9.299399571,8.768172089,8.787747848,8.750508392,8.457293753,8.793313638,8.836642938,8.647907853,8.747749285,8.819186138,8.986297415,9.0490347,8.361671805,9.245049472,9.452084811,9.997526326,6.355021474,8.381464264,8.902413296,8.95879433,26.43661308,27.65966034,26.64161682,27.31521225,28.28776741,23.75317764
Saint Lucia,LCA,1.016642375,1.027738636,1.12092682,1.237300082,1.215239933,1.169018983,1.204914461,1.422721501,1.559783556,1.794538299,2.12225097,2.192798688,2.041096526,2.012978611,2.05831801,2.105736654,2.295077096,2.047549438,2.238622064,2.198169526,2.243952588,2.217304285,2.296810408,2.329472799,2.235702963,2.317086481,2.318717814,2.304252573,2.292998259,2.282928389,1.675307989,2.675706625,2.687103033,2.902649164,3.072102547,3.069209576
Sri Lanka,LKA,0.244598449,0.225711611,0.24477582,0.206834039,0.203641802,0.223290759,0.238183026,0.292337505,0.281292875,0.305406396,0.323625417,0.384522854,0.412343687,0.421521521,0.46173278,0.545238127,0.552229542,0.579987695,0.576258098,0.634395262,0.619140825,0.608064532,0.622623506,0.610861328,0.65473331,0.654610165,0.742076616,0.784926512,0.752460918,0.885247473,0.417963654,0.495273381,0.616309404,0.67877394,0.694993079,0.846518815
Lesotho,LSO,0,0,0,0,0,0.865230577,0.877535022,0.890885016,0.897513824,0.900337072,0.900044138,0.898602123,0.899960062,0.903203779,0.90416298,0.910975677,0.922271017,0.939409182,0.957470664,0.988986211,1.008551115,1.02458015,1.044591584,1.070318032,1.114768324,1.141124815,1.163902151,1.193828257,1.200327924,1.207715726,0.939895749,0.947999835,0.967455864,1.048421144,1.153905511,1.270794272
Lithuania,LTU,0,0,0,0,0,0,0,5.985945298,4.750772617,4.746758126,4.46514675,4.367884612,4.290482015,4.563434349,3.885259168,3.475729068,3.712622788,3.817099115,3.754816757,3.922093528,4.184042091,4.329871871,4.693696086,4.69291649,3.958100057,4.348616303,4.553301311,4.629509672,4.273657237,4.378090123,10.14048672,10.12873173,7.162113667,8.336223602,10.63129425,10.52209759
Luxembourg,LUX,24.99959095,24.45960826,23.38176129,23.90988084,25.613572,26.19765877,27.43143411,26.95725378,27.14211963,25.29153813,20.35302784,20.37000905,18.92729765,17.32046621,17.85476973,18.88551226,19.93273314,21.1057455,21.93071098,24.5990264,24.82464668,24.01285765,22.95728271,22.38547222,20.87712517,21.6351358,21.10296963,20.08421949,18.49831971,17.36212137,90.78430939,66.14967346,63.73257065,79.81826019,74.92878723,66.39911652
Latvia,LVA,0,0,0,0,0,0,0,5.410019286,4.688021644,4.329277649,3.799723226,3.723377456,3.475799381,3.345920924,2.836366473,2.682622965,2.988928918,2.992111413,3.221510038,3.271442282,3.352846325,3.611860039,3.779785259,3.629405756,3.376490018,3.849593455,3.541113332,3.471747548,3.518240904,3.498192882,8.807091713,6.917531967,4.37284708,5.89789629,7.107017517,6.453883171
Macao,MAC,2.586921479,2.964951572,3.153205919,3.006552921,3.096393145,3.007765962,3.090174365,2.985736011,3.189565612,3.368067062,3.1960323,3.579625445,3.709467002,3.804721984,3.628584335,3.814594817,3.851732437,3.382502156,3.330992144,3.639030783,3.789588243,3.282335525,3.045469772,2.597736196,3.935894757,2.616273301,2.629594867,2.327473809,2.045083586,2.174572354,5.205603123,6.610724926,7.095428944,6.443410873,4.62760067,3.116106749
Morocco,MAR,0.794059143,0.821632191,0.857975254,0.885930658,0.94100462,0.948994299,0.98873862,1.012755467,1.078850927,1.114949897,1.125193736,1.139196953,1.148011367,1.139739384,1.165094147,1.177518232,1.294879753,1.29874199,1.261163325,1.438174638,1.502894463,1.539548743,1.613007427,1.677409361,1.643708259,1.730134712,1.759680341,1.887117547,1.752379938,1.750794556,1.103787422,1.206367016,1.312411666,1.592742324,1.91997993,2.131615877
Moldova (the Republic of),MDA,0,0,0,0,0,0,0,5.658816244,4.222846258,3.276449593,3.045274155,3.141359221,1.942777204,1.716679461,1.234733964,0.965214233,1.022913361,1.100182387,1.187528267,1.263730162,1.361666306,1.393071924,1.30813803,1.338363153,1.276290637,1.384630177,1.415302757,1.383552384,1.404532331,1.386829142,8.159788132,3.759325266,1.133520365,1.403785348,1.443677783,1.527869225
Madagascar,MDG,0.104943263,0.110164585,0.120881549,0.11785404,0.082655628,0.081884908,0.086587095,0.081678771,0.081293065,0.097101582,0.093883298,0.098119443,0.115010231,0.11737339,0.12549245,0.118846962,0.107117169,0.073711326,0.098470636,0.101546442,0.094991068,0.089148783,0.093403772,0.094441905,0.08610778,0.09257807,0.107595178,0.121103033,0.135748254,0.130420845,0.285855472,0.297862083,0.297651738,0.291788489,0.289180696,0.309347898
Maldives,MDV,0.348248627,0.411048384,0.39735406,0.454474819,0.575853309,0.772318268,0.670351816,0.977804584,0.816215659,0.796571033,0.981179591,1.117716054,1.250862258,1.12009089,1.541730798,1.614331527,1.61380481,2.019314311,1.671867928,2.144134419,1.881642512,2.317859946,2.3303796,2.455685219,2.500713077,2.556735223,2.592472963,2.797073284,2.629413874,3.068372355,0.894692421,1.185228705,1.965210676,2.581350088,3.405719995,4.200259209
Mexico,MEX,3.796893825,3.795908929,3.880765463,3.800867772,4.393378554,3.793373018,3.881986429,3.84378479,3.830377124,3.912978646,3.630863982,3.719042582,3.908311625,4.050613546,4.016948975,4.028144635,4.117498953,4.075235494,4.270511506,4.2224472,4.399422979,4.455657766,4.401555404,4.451117906,4.232033444,4.069560416,4.187104495,4.232175308,4.126499656,3.990446149,7.826731682,7.522468567,8.558484077,9.624960899,9.765057564,9.021237373
Marshall Islands (the),MHL,0,0,0,0,0,1.008461848,1.060614825,1.116966189,1.251008408,1.314467789,1.308163387,1.306195951,1.308344896,1.383608706,1.309045475,1.517289618,1.568861577,1.610483101,1.577764891,1.615537117,1.526312932,1.643893342,1.766409163,1.762541389,1.825351111,1.821594578,1.816277794,1.81032142,1.803294812,1.795694223,1.258777857,1.436810851,1.688851476,1.812306166,2.111658335,2.14138031
Republic of North Macedonia,MKD,0,0,0,0,0,0,0,5.419387135,5.212093781,5.282973786,5.465594892,5.902020817,5.318218962,6.274912192,5.79106587,5.928994176,5.873397943,5.336934241,5.507394958,5.440652819,5.47485309,5.30197113,4.596564099,4.548023449,4.203943957,4.154446162,4.534899857,4.322378678,3.779926178,3.614451035,9.796217918,15.46293736,15.59801769,14.30550385,10.23073673,9.099653244
Mali,MLI,0.051971753,0.047953536,0.044574081,0.047119129,0.050384751,0.049906431,0.050532295,0.050134492,0.050038428,0.049496298,0.048966513,0.049576364,0.051947878,0.07361918,0.074766869,0.075038791,0.073524788,0.072917727,0.070385669,0.070855206,0.070323187,0.071377113,0.073869367,0.075867656,0.055326539,0.064083885,0.067362072,0.062189497,0.062417537,0.083369355,0.263216913,0.267148912,0.277972043,0.275927544,0.274393529,0.274861425
Malta,MLT,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.098379309,5.654020256,5.506215691,7.140274381,6.457415614,5.625559392,5.897624406,6.581212724,5.567784535,6.055245654,5.292462963,6.325824114,5.806537886,6.476880542,6.415248662,6.683221324,6.351303206,6.698844917,6.252313871,5.814186003,6.174949579,6.104795468,6.38190073,5.49231748,5.400613957,15.91579342,15.76916599,15.36852837,18.080513,17.63191986,16.56426239
Myanmar,MMR,0.176701551,0.175492258,0.126283542,0.10273105,0.109565008,0.103440218,0.099793754,0.115281058,0.124570267,0.143946693,0.158535596,0.163253833,0.166543989,0.177114337,0.194224184,0.215924263,0.18472781,0.19302763,0.204488464,0.256047135,0.236950746,0.26062666,0.259460989,0.196314065,0.20359911,0.247337326,0.280397344,0.215325359,0.248014679,0.41375859,0.308087856,0.33719644,0.359387934,0.38994655,0.37537691,0.420213759
Mongolia,MNG,4.697561399,4.894751329,5.20651154,5.548629359,4.936123168,4.573372189,5.482518958,4.911682442,4.10255454,3.484526277,3.446758514,3.471398638,3.300047865,3.272127944,3.179000305,3.131013866,3.258426641,3.391936466,3.254423472,3.425522685,3.389155977,3.671505548,4.651220979,4.574174607,4.900220884,5.081415981,7.76058183,9.284665021,13.44748545,7.088025678,11.48791695,6.075948238,5.491562366,6.179868221,11.41639519,27.74043083
Mozambique,MOZ,0.08991979,0.076726514,0.076859782,0.079329939,0.081323785,0.078776469,0.076762496,0.072776903,0.075019278,0.07114173,0.071998153,0.065250574,0.068656244,0.067390653,0.06889904,0.076189113,0.086735085,0.084619371,0.099210133,0.096507018,0.088928744,0.093935942,0.10439284,0.101730354,0.110515923,0.116251552,0.133262831,0.125514265,0.157234664,0.320578017,0.277617723,0.274085969,0.281051427,0.29090178,0.299173594,0.350349963
